Date,Product,Category,Region,Salesperson,CustomerSegment,Quantity,SalesAmount,Profit,Target
2023-04-29,Monitor,Electronics,South,Rahul,Home Office,6,4308,769.2869501156943,4714.422069194295
2023-05-09,Phone,Electronics,North,Arun,Consumer,1,1221,152.09399116837696,1226.618477391783
2023-10-29,Keyboard,Accessories,East,Rahul,Consumer,3,2142,369.9259868688613,1984.1868951802815
2023-02-13,Mouse,Accessories,West,Priya,Corporate,10,5030,736.6923389141779,5524.399183248998
2023-11-21,Printer,Accessories,North,Rahul,Consumer,8,2104,213.48030628724962,2173.9178815952205
2024-01-03,Tablet,Electronics,East,Priya,Corporate,8,4784,1009.1627428048523,4518.847027956387
2023-06-20,Tablet,Electronics,West,Sneha,Consumer,7,2555,560.4075630337308,2484.4631130116495
2023-07-24,Laptop,Electronics,West,Sneha,Consumer,2,1064,239.98096426686163,1099.991426822261
2024-03-18,Headphones,Accessories,East,Karan,Corporate,7,9548,1363.654864655178,10301.271249171657
2024-02-29,Keyboard,Accessories,South,Meena,Home Office,7,2919,388.5134467833017,3147.12122357397
2024-05-07,Headphones,Accessories,West,Sneha,Consumer,10,1020,164.6989338536371,950.7688547781065
2024-07-31,Printer,Accessories,South,Meena,Corporate,3,1374,177.3871482200311,1506.3077696234245
2023-12-08,Mouse,Accessories,West,Arun,Corporate,4,3484,643.9392286612679,3160.1305482584035
2024-11-06,Mouse,Accessories,West,Arun,Consumer,6,7770,1416.7404827220544,7304.191553744756
2023-02-11,Mouse,Accessories,West,Sneha,Home Office,3,2937,769.7762167897189,2770.2718919047115
2023-01-27,Monitor,Electronics,East,Rahul,Consumer,7,8449,1339.7422302295731,8413.742002123772
2024-07-25,Keyboard,Accessories,North,Meena,Home Office,7,6699,766.3089765654361,6693.0138427455795
2023-11-01,Mouse,Accessories,East,Arun,Home Office,3,2280,332.23260939725355,2114.23203564057
2023-11-03,Keyboard,Accessories,South,Priya,Home Office,7,7560,2123.087230816955,6812.57819571522
2024-12-17,Monitor,Electronics,South,Rahul,Corporate,7,8638,1078.7384700203825,9376.388813579875
2023-03-17,Monitor,Electronics,East,Rahul,Home Office,5,350,78.79929889666244,354.5301088361713
2023-03-08,Mouse,Accessories,West,Rahul,Consumer,8,1176,245.66498806653055,1096.133074153644
2023-11-17,Headphones,Accessories,North,Meena,Consumer,9,7092,1622.3205666929207,6668.005070135806
2024-11-04,Monitor,Electronics,West,Arun,Corporate,9,3663,925.3614615927668,3617.6291870260784
2023-01-13,Keyboard,Accessories,West,Karan,Corporate,3,2469,446.5477309072489,2363.099309355839
2024-01-04,Laptop,Electronics,West,Rahul,Consumer,3,735,142.06932729313115,704.2345099222309
2024-03-20,Monitor,Electronics,North,Rahul,Corporate,8,11368,2083.2276710845435,10250.59571521169
2023-04-01,Phone,Electronics,West,Arun,Home Office,8,6880,1427.2692251200506,6444.743306356206
2023-12-29,Monitor,Electronics,North,Arun,Corporate,8,2000,380.9946644655434,1976.677092668391
2023-12-09,Laptop,Electronics,East,Rahul,Corporate,2,276,29.176622530719087,278.9451524320869
2023-10-25,Laptop,Electronics,West,Arun,Consumer,3,1938,580.3721367049508,1795.9074529149893
2024-05-21,Mouse,Accessories,East,Meena,Home Office,6,3492,733.8822042402716,3219.9578266505578
2023-12-05,Mouse,Accessories,West,Arun,Consumer,1,849,203.49291160324296,914.424598495653
2023-03-22,Mouse,Accessories,South,Rahul,Corporate,3,3780,571.3912150941261,3871.088212928281
2024-04-25,Phone,Electronics,South,Rahul,Consumer,9,10170,1410.6922847937765,10076.203552837753
2024-04-08,Mouse,Accessories,East,Priya,Corporate,8,9984,1623.331192655394,10107.840326530943
2024-09-29,Printer,Accessories,West,Karan,Consumer,4,2624,275.8498296772933,2837.036328927786
2024-03-09,Keyboard,Accessories,North,Karan,Home Office,1,1472,239.23043531523257,1608.59161347167
2023-02-11,Keyboard,Accessories,East,Meena,Consumer,1,345,54.76458454702675,374.52642546111224
2024-02-01,Mouse,Accessories,North,Sneha,Consumer,8,720,114.99318767550764,753.7311095310628
2023-02-03,Phone,Electronics,West,Meena,Corporate,4,808,88.8995166745665,785.7047920200162
2024-10-05,Headphones,Accessories,East,Meena,Corporate,2,1486,318.51908306418795,1425.0292678505307
2023-04-20,Monitor,Electronics,West,Rahul,Corporate,1,859,238.00065896492484,907.8511302032001
2024-11-11,Laptop,Electronics,North,Priya,Home Office,3,1275,215.87403970173474,1234.3356082312466
2023-10-18,Keyboard,Accessories,West,Arun,Home Office,1,1271,202.83689043981715,1155.5676103229646
2023-08-24,Mouse,Accessories,South,Sneha,Corporate,2,2490,702.1446881886068,2525.604617277652
2024-03-09,Keyboard,Accessories,South,Sneha,Corporate,3,855,165.76671265770491,776.1829073383958
2024-07-23,Printer,Accessories,South,Rahul,Consumer,3,3300,671.1428982970551,3483.397256354556
2024-11-05,Phone,Electronics,North,Sneha,Corporate,9,10584,1607.8798540148746,10843.6184622585
2023-08-02,Tablet,Electronics,East,Meena,Consumer,5,7055,713.7055498437983,7191.837807560334
2023-10-16,Laptop,Electronics,North,Priya,Home Office,3,3459,975.6727149603148,3457.8477966481596
2024-02-17,Printer,Accessories,South,Arun,Consumer,10,10780,1611.0897324285697,11195.653927545876
2023-12-26,Keyboard,Accessories,West,Meena,Home Office,2,880,200.36604594232966,804.292224290622
2023-02-08,Headphones,Accessories,East,Arun,Corporate,7,2758,585.2752538014771,2913.9937692023104
2023-03-07,Printer,Accessories,East,Karan,Consumer,10,8130,1128.019061805384,8552.733692042448
2023-02-07,Phone,Electronics,North,Rahul,Consumer,10,12510,3751.0981506339813,12108.270485349849
2023-07-06,Printer,Accessories,South,Arun,Home Office,4,3292,588.2612915244248,3274.9720396429293
2024-02-23,Headphones,Accessories,West,Karan,Corporate,2,2964,784.9561129064062,2752.1726732115308
2024-06-21,Headphones,Accessories,South,Rahul,Home Office,8,9200,2425.2824646147324,8614.834156651232
2023-06-10,Tablet,Electronics,South,Karan,Consumer,3,2958,797.2465990313177,2666.1902595415263
2023-04-20,Keyboard,Accessories,North,Priya,Consumer,10,12840,2688.092771009668,12181.490727917504
2023-11-29,Keyboard,Accessories,North,Priya,Home Office,4,1300,150.96309122797592,1264.954952814127
2024-06-05,Keyboard,Accessories,North,Karan,Home Office,9,1701,230.68103912675227,1678.4852158639385
2024-03-08,Keyboard,Accessories,East,Arun,Home Office,2,194,37.133757587720254,185.34634007287946
2024-02-29,Phone,Electronics,South,Karan,Corporate,10,5720,1465.1399706354866,5601.1441761352635
2023-01-12,Printer,Accessories,East,Sneha,Home Office,10,10610,2944.421721716892,10685.356633772599
2024-11-26,Keyboard,Accessories,East,Rahul,Corporate,5,6825,1708.2368074259512,6433.831664838126
2023-12-29,Monitor,Electronics,North,Sneha,Home Office,10,14810,3830.8727999872244,15062.907257974255
2024-12-18,Keyboard,Accessories,West,Karan,Home Office,4,3228,896.0176149834766,3432.051010458272
2024-07-25,Phone,Electronics,East,Priya,Consumer,1,827,179.77631622734708,774.3928161753431
2023-01-14,Laptop,Electronics,West,Priya,Corporate,6,3474,539.1121141644929,3548.451571816123
2023-01-29,Printer,Accessories,East,Rahul,Home Office,2,2710,555.8052769161593,2578.50856835325
2024-01-15,Keyboard,Accessories,North,Rahul,Home Office,4,2296,592.4293448266496,2248.512646293966
2024-09-03,Tablet,Electronics,West,Arun,Consumer,7,3829,385.78832681322194,3938.730756530873
2024-12-13,Phone,Electronics,East,Rahul,Corporate,6,6558,683.1291837792877,6259.469283356014
2024-11-11,Tablet,Electronics,East,Priya,Corporate,8,4128,934.2178861199827,4247.7554737434275
2024-08-11,Headphones,Accessories,South,Rahul,Consumer,3,2976,324.7300518411714,2761.1632997543534
2024-02-18,Laptop,Electronics,North,Karan,Corporate,8,10984,1300.0979160776465,9897.08391256905
2024-05-06,Laptop,Electronics,West,Priya,Consumer,5,5605,1560.215538552148,6057.732240680077
2024-09-18,Tablet,Electronics,North,Meena,Consumer,4,920,213.02072080849769,854.5178090458147
2024-06-25,Mouse,Accessories,East,Meena,Consumer,10,7000,751.9870205736344,7554.690074384897
2023-11-26,Mouse,Accessories,East,Karan,Corporate,4,704,82.85497248277366,693.3538593143041
2023-02-02,Laptop,Electronics,East,Arun,Consumer,3,4464,612.4944129475382,4553.34386955571
2023-11-12,Keyboard,Accessories,North,Priya,Consumer,10,4020,928.5333898975042,4077.436655448639
2024-12-30,Printer,Accessories,West,Karan,Home Office,7,2205,301.9476194722923,2345.3295363176944
2023-01-29,Printer,Accessories,West,Arun,Home Office,10,10080,1100.1392177219566,10319.47720776053
2023-01-18,Monitor,Electronics,South,Arun,Consumer,3,1551,398.0237153611734,1428.67522667047
2023-01-06,Mouse,Accessories,South,Rahul,Consumer,3,4386,1197.4147307011513,4056.713953797051
2023-09-08,Mouse,Accessories,North,Rahul,Consumer,1,781,229.05405801883327,748.5759710402102
2024-01-28,Monitor,Electronics,East,Priya,Home Office,1,232,55.783755190350824,250.93679505926835
2024-07-25,Laptop,Electronics,North,Arun,Corporate,2,598,84.43744994016784,580.635829522281
2023-07-30,Monitor,Electronics,South,Meena,Corporate,10,2230,371.6446740389663,2017.638100744562
2024-10-08,Phone,Electronics,West,Karan,Consumer,6,3834,590.48253298987,4097.372806071124
2024-08-14,Mouse,Accessories,West,Priya,Home Office,8,832,242.354856686411,768.3183550998918
2024-12-26,Phone,Electronics,South,Arun,Corporate,3,264,31.50034879972048,269.07843348571146
2024-06-07,Mouse,Accessories,North,Karan,Home Office,9,2754,761.2068243738836,2819.0424955348544
2024-11-02,Keyboard,Accessories,North,Karan,Home Office,9,1296,168.1480265382529,1388.3402129565648
2023-12-05,Headphones,Accessories,West,Rahul,Corporate,6,2136,596.389521181007,2174.478458147191
2024-10-21,Printer,Accessories,South,Meena,Consumer,8,11016,1496.5446740114035,10290.496681950417
2024-08-16,Laptop,Electronics,East,Sneha,Home Office,6,6828,1490.8162500959286,6804.15635709859
2023-10-02,Headphones,Accessories,South,Priya,Consumer,1,1344,183.1845036353453,1221.7277817933327
2024-03-13,Mouse,Accessories,East,Karan,Consumer,9,8703,2436.5213684738283,8463.589034981058
2024-06-11,Mouse,Accessories,North,Sneha,Corporate,10,10950,2674.87524940598,11936.667887835438
2024-08-28,Monitor,Electronics,East,Arun,Home Office,5,6050,1352.3638660885927,6340.766642653196
2023-04-01,Mouse,Accessories,North,Rahul,Consumer,4,3668,1072.590592943511,3432.6093160414794
2024-04-15,Mouse,Accessories,West,Arun,Consumer,9,2295,361.17190478323556,2265.9774468400065
2023-02-14,Printer,Accessories,East,Sneha,Corporate,7,9324,2037.7451961993177,9739.40716342081
2024-06-23,Laptop,Electronics,South,Sneha,Consumer,10,8660,2422.4466982144577,8091.199724141286
2024-07-05,Tablet,Electronics,North,Meena,Consumer,4,2036,243.95520139336352,2079.0331753455253
2024-10-07,Printer,Accessories,North,Meena,Home Office,10,6960,1872.9834354661762,7475.494723923923
2023-03-28,Laptop,Electronics,North,Sneha,Home Office,8,10360,1301.0258874568808,9655.040897075802
2024-02-09,Keyboard,Accessories,South,Meena,Consumer,1,1156,288.17462545596624,1136.4077996765393
2023-01-30,Monitor,Electronics,North,Arun,Corporate,3,2367,593.9272394548475,2155.6387214781594
2023-12-19,Tablet,Electronics,North,Sneha,Corporate,1,1064,123.61309475124472,1126.829023671697
2024-04-23,Keyboard,Accessories,East,Karan,Corporate,9,6273,1653.5997131437884,5703.570340691242
2024-07-24,Printer,Accessories,East,Karan,Home Office,4,3076,439.9595965247833,3029.8819581316593
2023-10-24,Tablet,Electronics,West,Priya,Consumer,8,9712,1187.696946623455,9766.531940112493
2023-10-19,Keyboard,Accessories,East,Rahul,Home Office,9,13140,2100.6623200908048,14026.057999832376
2023-06-24,Headphones,Accessories,North,Karan,Consumer,4,2200,408.85274236205225,2168.2888574177546
2023-01-20,Tablet,Electronics,East,Rahul,Home Office,7,2107,519.9903931634947,2313.0463789687233
2023-03-29,Tablet,Electronics,West,Priya,Corporate,5,2860,530.8292171877654,2658.4633510616786
2023-04-20,Laptop,Electronics,North,Arun,Home Office,7,5719,1375.6683719797372,5542.003691388531
2024-07-06,Phone,Electronics,South,Priya,Corporate,10,14420,2728.625458572278,13227.41714520068
2023-10-17,Keyboard,Accessories,East,Priya,Home Office,8,8496,1532.013638279106,8880.041654428402
2023-11-03,Tablet,Electronics,East,Meena,Corporate,8,1160,270.80852473499704,1156.535560108674
2023-11-06,Keyboard,Accessories,North,Karan,Corporate,8,3592,685.8824788098461,3687.1926350245026
2024-05-09,Keyboard,Accessories,North,Karan,Corporate,4,4520,504.70008599414,4629.307525299208
2024-10-01,Laptop,Electronics,West,Rahul,Home Office,2,1188,238.7753819602221,1278.2302913954436
2024-09-02,Mouse,Accessories,South,Karan,Consumer,5,6055,1561.3048129587714,5663.871341468844
2024-06-09,Phone,Electronics,East,Meena,Home Office,8,7704,1731.8185901441316,8236.43283335296
2024-09-21,Monitor,Electronics,West,Karan,Home Office,4,4500,680.1817322856739,4222.801959462631
2024-12-17,Headphones,Accessories,South,Priya,Corporate,2,2580,505.4460022429522,2373.500599311755
2024-09-18,Monitor,Electronics,North,Karan,Corporate,2,278,43.02972006090984,268.28941617701224
2024-05-29,Tablet,Electronics,South,Karan,Home Office,4,1100,124.65355720618038,1000.1070763178662
2024-07-07,Tablet,Electronics,East,Sneha,Home Office,8,6008,1490.5579558090208,6316.630756166651
2024-04-14,Phone,Electronics,East,Priya,Corporate,9,5859,604.9864621064991,5595.161656005028
2023-10-18,Tablet,Electronics,East,Karan,Consumer,8,4280,817.3519106541538,4151.068659070037
2023-12-29,Laptop,Electronics,East,Sneha,Corporate,9,3645,474.4891501408161,3432.895436054897
2024-06-06,Headphones,Accessories,East,Arun,Corporate,9,12123,1698.252849603264,12435.800716032127
2024-11-20,Keyboard,Accessories,East,Priya,Corporate,9,6813,2018.0160314707562,6177.402616423872
2023-03-16,Phone,Electronics,South,Priya,Consumer,4,1664,236.73592053746938,1579.3861068317253
2023-10-13,Printer,Accessories,East,Meena,Corporate,5,7215,1561.6834748784563,6613.162264749186
2023-09-09,Printer,Accessories,South,Sneha,Home Office,9,2268,576.4415498258265,2077.300686047015
2023-04-25,Headphones,Accessories,South,Arun,Corporate,6,1452,352.4156974439931,1465.4764053592282
2023-06-12,Tablet,Electronics,South,Arun,Corporate,7,3696,1078.3010308874634,3327.477043373037
2023-01-31,Phone,Electronics,South,Arun,Consumer,3,183,25.931704312413494,173.70481279894508
2024-04-15,Headphones,Accessories,West,Sneha,Home Office,4,3148,493.2702337859725,2892.609657116997
2024-12-05,Tablet,Electronics,North,Priya,Home Office,10,5100,523.0581167531004,5449.2041576951815
2024-06-10,Phone,Electronics,South,Priya,Consumer,6,4734,823.354548822214,5134.512839571965
2023-02-11,Tablet,Electronics,West,Rahul,Corporate,4,2904,662.0515835113099,2918.856498672725
2024-06-11,Mouse,Accessories,North,Rahul,Corporate,7,4186,906.7726667115712,3898.1934582646054
2023-09-11,Mouse,Accessories,South,Rahul,Corporate,5,1805,357.3451581975915,1680.3750443246604
2024-09-17,Mouse,Accessories,South,Sneha,Consumer,7,7651,1569.4771071508837,8211.953642089762
2024-12-07,Printer,Accessories,South,Rahul,Consumer,2,542,79.84670897191299,512.9879889314989
2024-03-09,Phone,Electronics,South,Arun,Consumer,6,5496,993.2530400175161,5779.6228266777025
2023-09-21,Tablet,Electronics,East,Karan,Consumer,6,6750,1901.4000759249357,6358.150907476885
2023-03-09,Keyboard,Accessories,South,Priya,Consumer,6,3462,446.8763242404253,3802.3118914359484
2024-11-29,Tablet,Electronics,South,Sneha,Consumer,7,10003,1076.7545069940277,10436.02347986642
2023-06-07,Mouse,Accessories,East,Karan,Home Office,10,3860,395.3971594351135,3786.9359166187182
2024-03-16,Monitor,Electronics,North,Sneha,Consumer,8,4728,1377.9202762716063,4633.954877271886
2023-01-05,Laptop,Electronics,South,Rahul,Consumer,8,7088,922.9533390181901,6491.011839392815
2024-08-10,Keyboard,Accessories,North,Meena,Consumer,4,2464,436.3541524238107,2468.470698819297
2024-03-13,Mouse,Accessories,North,Priya,Consumer,9,8847,1517.696200749486,8586.704684309396
2023-05-12,Monitor,Electronics,North,Priya,Corporate,10,4320,1169.8645172946651,4146.957180677259
2024-02-02,Laptop,Electronics,South,Priya,Home Office,4,524,153.0029889955696,523.5130768411348
2023-07-13,Keyboard,Accessories,South,Sneha,Consumer,9,10854,1917.3836408572192,11033.497419855968
2023-06-16,Mouse,Accessories,South,Priya,Corporate,1,572,147.7533786776214,620.6982759873902
2024-03-21,Monitor,Electronics,North,Meena,Corporate,4,1936,484.1402225518982,2117.5786903873945
2023-06-20,Keyboard,Accessories,North,Arun,Corporate,2,2140,361.67765615431176,2024.4665318003474
2023-03-01,Mouse,Accessories,North,Karan,Corporate,5,3550,569.354189148823,3228.786585755375
2023-08-15,Headphones,Accessories,East,Sneha,Consumer,8,6760,1265.4154321301535,6727.473961090646
2024-12-05,Printer,Accessories,North,Priya,Home Office,2,2404,629.8882458339687,2516.79517196398
2023-05-12,Laptop,Electronics,West,Priya,Consumer,9,1890,532.2079817776324,1865.4352526872235
2024-07-31,Monitor,Electronics,North,Priya,Home Office,9,5049,836.5714390919339,4550.014899911071
2023-07-31,Tablet,Electronics,South,Sneha,Consumer,5,4455,1044.768296916675,4309.2362957900405
2023-12-20,Headphones,Accessories,North,Priya,Consumer,10,7430,1308.7243697571453,6695.655556255863
2024-07-24,Monitor,Electronics,North,Karan,Consumer,9,10044,1287.9182502542244,10449.580498327765
2024-05-20,Headphones,Accessories,East,Karan,Home Office,2,1848,428.5909904255087,1816.649421675946
2024-02-18,Headphones,Accessories,West,Karan,Consumer,2,2292,674.7974485114619,2469.2792593884674
2024-05-18,Monitor,Electronics,North,Meena,Consumer,10,8950,1966.6304564470242,9681.250291889664
2023-08-18,Printer,Accessories,West,Meena,Corporate,2,1500,283.17653608382216,1496.3604617544875
2024-10-31,Laptop,Electronics,West,Sneha,Consumer,7,4298,1027.3236395020785,4536.489416400896
2024-12-28,Headphones,Accessories,West,Karan,Home Office,3,3726,944.2709040107898,3839.4625945565886
2024-04-05,Laptop,Electronics,West,Priya,Consumer,3,375,87.88953186521853,362.4926503507302
2024-11-25,Mouse,Accessories,West,Meena,Corporate,6,6936,2004.9523651249574,6733.732938774531
2023-08-23,Headphones,Accessories,East,Meena,Corporate,6,2334,693.0511473939921,2188.803098153806
2024-07-24,Monitor,Electronics,South,Arun,Corporate,8,10200,1436.5720320870682,10545.932833429968
